seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5452,1711208877.3172944,3.6756138801574707,149.702,-10.171,-12.856,-0.4914,-0.2873,-0.0365,-1.755,2.18,-9.569,-0.00103,0.001918,0.002023
5453,1711208877.342274,3.7005934715270996,149.703,-10.172,-12.856,-0.4913,-0.2833,-0.0442,-1.753,2.203,-9.528,0.000413,-6.5e-05,-0.000826
5454,1711208877.3669138,3.725233316421509,149.702,-10.17,-12.856,-0.4903,-0.2814,-0.0453,-1.738,2.189,-9.587,0.000718,-0.00122,-0.000855
5455,1711208877.3919244,3.750243902206421,149.701,-10.171,-12.856,-0.4932,-0.2833,-0.0399,-1.753,2.169,-9.556,0.00159,-0.000619,-0.000585
5456,1711208877.4171255,3.775444984436035,149.7,-10.172,-12.855,-0.4885,-0.2794,-0.0386,-1.79,2.197,-9.55,0.000801,0.000737,-0.000809
5457,1711208877.4421382,3.800457715988159,149.702,-10.172,-12.857,-0.4922,-0.2803,-0.041,-1.779,2.182,-9.549,-0.000623,0.001386,0.000824
5458,1711208877.466864,3.825183629989624,149.702,-10.172,-12.856,-0.4922,-0.2803,-0.0377,-1.754,2.194,-9.534,0.000982,0.000893,6.1e-05
5459,1711208877.4917831,3.850102663040161,149.702,-10.172,-12.856,-0.4913,-0.2823,-0.0409,-1.771,2.178,-9.566,0.001572,-0.001223,-0.000617
5460,1711208877.517137,3.8754565715789795,149.701,-10.172,-12.857,-0.4885,-0.2834,-0.0363,-1.777,2.155,-9.537,0.001418,-0.00141,-0.00031
5461,1711208877.541833,3.9001524448394775,149.702,-10.172,-12.857,-0.4922,-0.2793,-0.0399,-1.747,2.179,-9.522,0.001067,-0.000286,-0.000688
5462,1711208877.5667076,3.9250271320343018,149.702,-10.172,-12.857,-0.4913,-0.2833,-0.0409,-1.782,2.195,-9.551,0.00123,-0.00054,-0.000454
5463,1711208877.591751,3.95007061958313,149.701,-10.171,-12.857,-0.4913,-0.2823,-0.0398,-1.743,2.197,-9.564,-0.000249,0.001358,0.000759
5464,1711208877.6170464,3.9753658771514893,149.701,-10.17,-12.857,-0.4895,-0.2844,-0.0375,-1.765,2.195,-9.539,2.4e-05,-0.000151,-0.000226
5465,1711208877.6418366,4.0001561641693115,149.7,-10.171,-12.856,-0.4914,-0.2873,-0.0398,-1.784,2.184,-9.543,0.000555,0.00054,-6e-05
5466,1711208877.6666598,4.02497935295105,149.7,-10.172,-12.856,-0.4895,-0.2863,-0.0364,-1.769,2.178,-9.558,-0.001514,0.00021,-0.000311
5467,1711208877.6918516,4.050171136856079,149.701,-10.172,-12.857,-0.4913,-0.2823,-0.0376,-1.765,2.163,-9.547,-0.002077,0.000799,-0.000256
5468,1711208877.7169857,4.075305223464966,149.698,-10.171,-12.855,-0.4894,-0.2814,-0.0408,-1.767,2.191,-9.543,-0.001081,0.000715,0.00064
