Tau,Adev
8562.0,5.538311175898317e-06
8563.0,5.537699528819823e-06
8564.0,5.53704517328893e-06
8565.0,5.536430961414724e-06
8566.0,5.535835175055708e-06
8567.0,5.535206834900078e-06
8568.0,5.534517179171844e-06
8569.0,5.533874383405337e-06
8570.0,5.533287529114427e-06
8571.0,5.532678049494593e-06
8572.0,5.53198768167663e-06
8573.0,5.531314346442048e-06
8574.0,5.530673733586536e-06
8575.0,5.530036536026814e-06
8576.0,5.5294103451579485e-06
8577.0,5.528797875742522e-06
8578.0,5.528208571522472e-06
8579.0,5.527632853125739e-06
8580.0,5.5271287339528984e-06
8581.0,5.52661711002894e-06
8582.0,5.526148249370126e-06
8583.0,5.525710489790402e-06
8584.0,5.52527909403131e-06
8585.0,5.524823450481053e-06
8586.0,5.5243694583643385e-06
8587.0,5.5239461778009246e-06
8588.0,5.5234860957121444e-06
8589.0,5.523071340237147e-06
8590.0,5.522713434477344e-06
8591.0,5.522344633898885e-06
8592.0,5.521947928374158e-06
8593.0,5.5215665425017465e-06
8594.0,5.5211693259457896e-06
8595.0,5.520760127697285e-06
8596.0,5.520366477739251e-06
8597.0,5.519973276854698e-06
8598.0,5.519613821785292e-06
8599.0,5.519232046117947e-06
8600.0,5.518833379314641e-06
8601.0,5.518421391385609e-06
8602.0,5.517984346338655e-06
8603.0,5.517639341914511e-06
8604.0,5.517271293390534e-06
8605.0,5.5169212948523074e-06
8606.0,5.516627500996216e-06
8607.0,5.516329442579557e-06
8608.0,5.516064333461529e-06
8609.0,5.515841852939863e-06
8610.0,5.515641071674181e-06
8611.0,5.515420105652823e-06
8612.0,5.515205796267835e-06
8613.0,5.51496812002994e-06
8614.0,5.514654698907069e-06
8615.0,5.5143097600952985e-06
8616.0,5.513873362266914e-06
8617.0,5.513451784200619e-06
8618.0,5.513021644147796e-06
8619.0,5.512577823744795e-06
8620.0,5.5121588306149005e-06
8621.0,5.5117238127854076e-06
8622.0,5.511316227824289e-06
8623.0,5.5108969854269525e-06
8624.0,5.510502895217741e-06
8625.0,5.510112358860701e-06
8626.0,5.509768507576932e-06
8627.0,5.50935611305972e-06
8628.0,5.508927154554512e-06
8629.0,5.50851492715263e-06
8630.0,5.508098793534016e-06
8631.0,5.507701247612467e-06
8632.0,5.507341328082743e-06
8633.0,5.50705751008139e-06
8634.0,5.5067475929896445e-06
8635.0,5.5064674399921575e-06
8636.0,5.506156744889676e-06
8637.0,5.505844235918077e-06
8638.0,5.5055337760783825e-06
8639.0,5.505161262859812e-06
8640.0,5.5047373128527435e-06
8641.0,5.504255974670353e-06
8642.0,5.50379662197336e-06
8643.0,5.503336770788423e-06
8644.0,5.502863996186803e-06
8645.0,5.502294338295813e-06
8646.0,5.501775343330326e-06
8647.0,5.501254851593614e-06
8648.0,5.500754562036449e-06
8649.0,5.500246399684925e-06
8650.0,5.499755183395883e-06
8651.0,5.499212797736113e-06
8652.0,5.498641405684588e-06
8653.0,5.498114852331217e-06
8654.0,5.4975925669997064e-06
8655.0,5.4971084337635314e-06
8656.0,5.496598927070686e-06
8657.0,5.496036265449101e-06
8658.0,5.4954951971174364e-06
8659.0,5.495008666365297e-06
8660.0,5.4944735901494545e-06
8661.0,5.493869546688041e-06
8662.0,5.493279346684107e-06
8663.0,5.492714992860887e-06
8664.0,5.492126957782271e-06
8665.0,5.491548872440828e-06
8666.0,5.490999042070291e-06
8667.0,5.490464124251856e-06
8668.0,5.4898860686670745e-06
8669.0,5.489306775440036e-06
8670.0,5.488756860956003e-06
8671.0,5.488193407231566e-06
8672.0,5.48756172681635e-06
8673.0,5.48695207706274e-06
8674.0,5.48629915030124e-06
8675.0,5.485643147507279e-06
8676.0,5.484982375315295e-06
8677.0,5.484299007949761e-06
8678.0,5.483611494279842e-06
8679.0,5.482888719393791e-06
8680.0,5.482217670416614e-06
8681.0,5.481559620064128e-06
8682.0,5.480871660734752e-06
8683.0,5.480135810499632e-06
8684.0,5.479418006498283e-06
8685.0,5.4786944497719505e-06
8686.0,5.477934933673637e-06
8687.0,5.4771861380703005e-06
8688.0,5.476391546204007e-06
8689.0,5.475594344728775e-06
8690.0,5.474801913441187e-06
8691.0,5.473991411667803e-06
8692.0,5.473178029194188e-06
8693.0,5.472416480527436e-06
8694.0,5.471668745923186e-06
8695.0,5.4709485137932384e-06
8696.0,5.470207110283015e-06
8697.0,5.469404389221238e-06
8698.0,5.468615046025724e-06
8699.0,5.46788411226278e-06
8700.0,5.467127150245145e-06
8701.0,5.466398908975074e-06
8702.0,5.465654521157842e-06
8703.0,5.464944527863001e-06
8704.0,5.4642152017311645e-06
8705.0,5.463533602880872e-06
8706.0,5.4628769399215025e-06
8707.0,5.462234799868434e-06
8708.0,5.461651703587769e-06
8709.0,5.4611304592625435e-06
8710.0,5.4606518004037185e-06
8711.0,5.460133275132556e-06
8712.0,5.459691041633718e-06
8713.0,5.459258223936822e-06
8714.0,5.458831511868446e-06
8715.0,5.4583668687478824e-06
8716.0,5.457901926460591e-06
8717.0,5.4573916501867196e-06
8718.0,5.456899474185713e-06
8719.0,5.456491440270325e-06
8720.0,5.4560580155489e-06
8721.0,5.455636376128635e-06
8722.0,5.455263568757661e-06
8723.0,5.454962640259058e-06
8724.0,5.454664842840225e-06
8725.0,5.454411806036541e-06
8726.0,5.454174120036282e-06
8727.0,5.453908985247946e-06
8728.0,5.453575787446995e-06
8729.0,5.453183848465223e-06
8730.0,5.452718507282344e-06
8731.0,5.4523151938031785e-06
8732.0,5.451905795301319e-06
8733.0,5.451408296355096e-06
8734.0,5.450910122511324e-06
8735.0,5.45040506005422e-06
8736.0,5.44990573073328e-06
8737.0,5.449468282706251e-06
8738.0,5.4490720710069745e-06
8739.0,5.44871766838327e-06
8740.0,5.4484069808136045e-06
8741.0,5.448089116957234e-06
8742.0,5.447844982007278e-06
8743.0,5.447704309411267e-06
8744.0,5.4474987751624646e-06
8745.0,5.447352522403729e-06
8746.0,5.447331432459283e-06
8747.0,5.447337615438585e-06
8748.0,5.4473173717824585e-06
8749.0,5.447252797773682e-06
8750.0,5.447136497642123e-06
8751.0,5.447058277155588e-06
8752.0,5.446984091063394e-06
8753.0,5.446894883662039e-06
8754.0,5.446817214505917e-06
8755.0,5.446771859266082e-06
8756.0,5.446763443118209e-06
8757.0,5.446811685070928e-06
8758.0,5.446857573606977e-06
8759.0,5.446929524412379e-06
8760.0,5.447070304958185e-06
8761.0,5.447207385763339e-06
8762.0,5.447321522270971e-06
8763.0,5.4474461876133896e-06
8764.0,5.447582855223194e-06
8765.0,5.447663364838345e-06
8766.0,5.4477619346425464e-06
8767.0,5.447804936978293e-06
8768.0,5.4478214468030785e-06
8769.0,5.4478837164677e-06
8770.0,5.447940739739609e-06
8771.0,5.4479329032421705e-06
8772.0,5.447970923902313e-06
8773.0,5.448003838513735e-06
8774.0,5.448066505596667e-06
8775.0,5.448174353306797e-06
8776.0,5.448296170992174e-06
8777.0,5.4483806242401095e-06
8778.0,5.448543785854717e-06
8779.0,5.448661720482805e-06
8780.0,5.4487415327027895e-06
8781.0,5.4488508738791055e-06
8782.0,5.448946653549609e-06
8783.0,5.449044154521059e-06
8784.0,5.449188889927311e-06
8785.0,5.449338065753233e-06
8786.0,5.4494888933715226e-06
8787.0,5.449591084249452e-06
8788.0,5.4496808290611705e-06
8789.0,5.44979140252794e-06
8790.0,5.4498922398952186e-06
8791.0,5.449937465203797e-06
8792.0,5.449931301195375e-06
8793.0,5.449910296335121e-06
8794.0,5.4498995367448665e-06
8795.0,5.449930397294717e-06
8796.0,5.449970657344168e-06
8797.0,5.450036700520239e-06
8798.0,5.450166360989217e-06
8799.0,5.450362060169243e-06
8800.0,5.4505369346727755e-06
8801.0,5.450656331361402e-06
8802.0,5.450775456518336e-06
8803.0,5.450913641890724e-06
8804.0,5.451027650271931e-06
8805.0,5.451136795365163e-06
8806.0,5.45119489752558e-06
8807.0,5.451245601878459e-06
8808.0,5.451275231614521e-06
8809.0,5.451246455927151e-06
8810.0,5.451204497546799e-06
8811.0,5.451123374661783e-06
8812.0,5.450988097063101e-06
8813.0,5.450875332429864e-06
8814.0,5.450764078847126e-06
8815.0,5.450615340436595e-06
8816.0,5.45046515588751e-06
8817.0,5.450340693393153e-06
8818.0,5.450254971150882e-06
8819.0,5.4501419841584786e-06
8820.0,5.450033109450852e-06
8821.0,5.449913925235225e-06
8822.0,5.44982050608346e-06
8823.0,5.449715036958153e-06
8824.0,5.4495761716242e-06
8825.0,5.449429359451499e-06
8826.0,5.449271167087713e-06
8827.0,5.4491405992885024e-06
8828.0,5.448997681076245e-06
8829.0,5.4487880133110244e-06
8830.0,5.448571036627472e-06
8831.0,5.4484036938168175e-06
8832.0,5.448217439855889e-06
8833.0,5.447995199500875e-06
8834.0,5.447854434695624e-06
8835.0,5.447629548755088e-06
8836.0,5.447336114224921e-06
8837.0,5.447050886182915e-06
8838.0,5.4467308523082255e-06
8839.0,5.446404708616663e-06
8840.0,5.446129804022439e-06
8841.0,5.445791566159851e-06
8842.0,5.4453910426694685e-06
8843.0,5.445010274727518e-06
8844.0,5.444596419885777e-06
8845.0,5.444170762061566e-06
8846.0,5.443782040558957e-06
8847.0,5.443338727512848e-06
8848.0,5.442870560932411e-06
8849.0,5.442414136728435e-06
8850.0,5.442061212244941e-06
8851.0,5.441712973075804e-06
8852.0,5.441404674738385e-06
8853.0,5.441122023064588e-06
8854.0,5.440845305906003e-06
8855.0,5.440548984419733e-06
8856.0,5.440228523236834e-06
8857.0,5.43992929416108e-06
8858.0,5.439706607350544e-06
8859.0,5.439488046734287e-06
8860.0,5.4392552366373605e-06
8861.0,5.439054272965271e-06
8862.0,5.438865596655045e-06
8863.0,5.43873936392345e-06
8864.0,5.43859350151879e-06
8865.0,5.438490314290609e-06
8866.0,5.438461838919678e-06
8867.0,5.438425672162754e-06
8868.0,5.438436766600122e-06
8869.0,5.43845856316895e-06
8870.0,5.438531232626237e-06
8871.0,5.438555221738192e-06
8872.0,5.4385792062451255e-06
8873.0,5.438605624986066e-06
8874.0,5.4386160142345855e-06
8875.0,5.4386667714037645e-06
8876.0,5.4387386042943244e-06
8877.0,5.438823922685414e-06
8878.0,5.438977935791777e-06
8879.0,5.4391547293519455e-06
8880.0,5.439385766409903e-06
8881.0,5.439683039120081e-06
8882.0,5.43998712820626e-06
8883.0,5.4402903251533525e-06
8884.0,5.440532055891141e-06
8885.0,5.440732077724086e-06
8886.0,5.440978864102722e-06
8887.0,5.4413133562032105e-06
8888.0,5.44167902844273e-06
8889.0,5.4420906296214975e-06
8890.0,5.4425599316529114e-06
8891.0,5.44306556999951e-06
8892.0,5.443535584816348e-06
8893.0,5.444072608182214e-06
8894.0,5.444658804539354e-06
8895.0,5.445234420144304e-06
8896.0,5.445840624359829e-06
8897.0,5.446415958749982e-06
8898.0,5.446935777008565e-06
8899.0,5.44744531972277e-06
8900.0,5.447971943765869e-06
8901.0,5.4484950994053516e-06
8902.0,5.448996283880549e-06
8903.0,5.449537131565765e-06
8904.0,5.450115357038874e-06
8905.0,5.450636993679782e-06
8906.0,5.451167071364461e-06
8907.0,5.4518192035025755e-06
8908.0,5.452534753510739e-06
8909.0,5.453252599443445e-06
8910.0,5.454017231658554e-06
8911.0,5.454791130900942e-06
8912.0,5.4556156857574795e-06
8913.0,5.456372769177473e-06
8914.0,5.457116626777448e-06
8915.0,5.457891537996605e-06
8916.0,5.458615048559911e-06
8917.0,5.45931778008941e-06
8918.0,5.4599672257550226e-06
8919.0,5.4606246443148725e-06
8920.0,5.4613429205222555e-06
8921.0,5.462147982032725e-06
8922.0,5.463015320194244e-06
8923.0,5.463892813563111e-06
8924.0,5.464833759335404e-06
8925.0,5.465814240508405e-06
8926.0,5.4668260168306855e-06
8927.0,5.4678517649472544e-06
8928.0,5.468859178068296e-06
8929.0,5.469847251001788e-06
8930.0,5.470814963327384e-06
8931.0,5.471834066928433e-06
8932.0,5.472920421958854e-06
8933.0,5.474007624416013e-06
8934.0,5.4750948245744384e-06
8935.0,5.476202019241231e-06
8936.0,5.477253057500825e-06
8937.0,5.478244386430851e-06
8938.0,5.479243550010673e-06
8939.0,5.480259770214076e-06
8940.0,5.481273306674305e-06
8941.0,5.482308821490173e-06
8942.0,5.483324352584833e-06
8943.0,5.48434207831563e-06
8944.0,5.485343172183184e-06
8945.0,5.4863460362303735e-06
8946.0,5.487306770338925e-06
8947.0,5.4882616067232275e-06
8948.0,5.489244084760654e-06
8949.0,5.490267269949887e-06
8950.0,5.491347204323971e-06
8951.0,5.492453949033265e-06
8952.0,5.4935870323240695e-06
8953.0,5.494736678640528e-06
8954.0,5.495881337708977e-06
8955.0,5.4970597478525624e-06
8956.0,5.498131601569198e-06
8957.0,5.4991797168964915e-06
8958.0,5.5001677249956335e-06
8959.0,5.501138609690515e-06
8960.0,5.502128900548926e-06
8961.0,5.5031215640281085e-06
8962.0,5.504136357228283e-06
8963.0,5.505167511255383e-06
8964.0,5.506182240185565e-06
8965.0,5.507190482304217e-06
8966.0,5.508276656107004e-06
8967.0,5.509379791783366e-06
8968.0,5.510558358486557e-06
8969.0,5.511719357609054e-06
8970.0,5.512764394797441e-06
8971.0,5.513783857829716e-06
8972.0,5.514801442205636e-06
8973.0,5.515833095496211e-06
8974.0,5.51686411175241e-06
8975.0,5.517878031349225e-06
8976.0,5.518886372146308e-06
8977.0,5.519940216969765e-06
8978.0,5.5210447267353694e-06
8979.0,5.522190258318196e-06
8980.0,5.523362378115571e-06
8981.0,5.5245556706692305e-06
8982.0,5.52579421769595e-06
8983.0,5.5271003471406e-06
8984.0,5.528446980552652e-06
8985.0,5.529797243417003e-06
8986.0,5.531100535863591e-06
8987.0,5.532403261836947e-06
8988.0,5.533685187327431e-06
8989.0,5.534949018747323e-06
8990.0,5.536269798866466e-06
8991.0,5.537624015416044e-06
8992.0,5.5389764661304395e-06
8993.0,5.540322360311341e-06
8994.0,5.541618690270391e-06
8995.0,5.542950873818102e-06
8996.0,5.544305214487387e-06
8997.0,5.545661402705539e-06
8998.0,5.546981491198491e-06
8999.0,5.5483100788069075e-06
9000.0,5.549635538248084e-06
9001.0,5.550864526288822e-06
9002.0,5.552121546508001e-06
9003.0,5.553391484212547e-06
9004.0,5.554632622712516e-06
9005.0,5.555812604813848e-06
9006.0,5.557028706232134e-06
9007.0,5.558185371706828e-06
9008.0,5.559387466155854e-06
9009.0,5.560580431729282e-06
9010.0,5.561805753784278e-06
9011.0,5.563064118390282e-06
9012.0,5.564294880406286e-06
9013.0,5.5656059883434675e-06
9014.0,5.566857329771605e-06
9015.0,5.56815927516083e-06
9016.0,5.569445686104833e-06
9017.0,5.570690206233516e-06
9018.0,5.571897002703594e-06
9019.0,5.573080818006032e-06
9020.0,5.574226878556675e-06
9021.0,5.5753204602915935e-06
9022.0,5.576518391143793e-06
9023.0,5.57771477807006e-06
9024.0,5.578943819461949e-06
9025.0,5.580155309421536e-06
9026.0,5.581352158124032e-06
9027.0,5.582569035327448e-06
9028.0,5.58375531548209e-06
9029.0,5.584971333943147e-06
9030.0,5.5862022930191876e-06
9031.0,5.587415531501803e-06
9032.0,5.588641421850387e-06
9033.0,5.589852920616926e-06
9034.0,5.591050218788618e-06
9035.0,5.5922597764923e-06
9036.0,5.593468998751248e-06
9037.0,5.59464454784119e-06
9038.0,5.5957596361129006e-06
9039.0,5.5969199490787774e-06
9040.0,5.59808867532293e-06
9041.0,5.599285053565079e-06
9042.0,5.600500735931882e-06
9043.0,5.601698404270298e-06
9044.0,5.6028607851647146e-06
9045.0,5.603975873305448e-06
9046.0,5.605080564921457e-06
9047.0,5.606168818690708e-06
9048.0,5.607280823141579e-06
9049.0,5.608364163366979e-06
9050.0,5.6094914377898764e-06
9051.0,5.610574638758617e-06
9052.0,5.6116502200044175e-06
9053.0,5.612740983615513e-06
9054.0,5.613858637019862e-06
9055.0,5.61497466585298e-06
9056.0,5.616072135510378e-06
9057.0,5.617161587274159e-06
9058.0,5.61827643025051e-06
9059.0,5.6194169799116715e-06
9060.0,5.620540177835161e-06
9061.0,5.6217011909622135e-06
9062.0,5.622899157040327e-06
9063.0,5.624103790414933e-06
9064.0,5.62531296533965e-06
9065.0,5.626474455139712e-06
9066.0,5.6275875818084394e-06
9067.0,5.628678044165891e-06
9068.0,5.629746222247398e-06
9069.0,5.6308677334163365e-06
9070.0,5.631952070266467e-06
9071.0,5.633052982650879e-06
9072.0,5.634169557579688e-06
9073.0,5.635278303036858e-06
9074.0,5.636373980322956e-06
9075.0,5.637460754859895e-06
9076.0,5.638519113088034e-06
9077.0,5.6395720319892956e-06
9078.0,5.6405584112118114e-06
9079.0,5.64154711551094e-06
9080.0,5.642486508731931e-06
9081.0,5.643406156761896e-06
9082.0,5.6443729843501574e-06
9083.0,5.645327768823718e-06
9084.0,5.646249830914934e-06
9085.0,5.6472304532257454e-06
9086.0,5.64818863468948e-06
9087.0,5.649169643726328e-06
9088.0,5.650124145670795e-06
9089.0,5.651153899901966e-06
9090.0,5.6521862831510744e-06
9091.0,5.653222181336628e-06
9092.0,5.654264000977586e-06
9093.0,5.655314768637553e-06
9094.0,5.65632467276774e-06
9095.0,5.657332314531265e-06
9096.0,5.658369271355811e-06
9097.0,5.659406807638315e-06
9098.0,5.660456883468253e-06
9099.0,5.661501213915625e-06
9100.0,5.66254535560006e-06
9101.0,5.663608290950236e-06
9102.0,5.6646169384957355e-06
9103.0,5.665634893260168e-06
9104.0,5.666662262814752e-06
9105.0,5.667659330536024e-06
9106.0,5.668575221556299e-06
9107.0,5.669453504906531e-06
9108.0,5.670382062722242e-06
9109.0,5.671333025512436e-06
9110.0,5.672292083850785e-06
9111.0,5.6732743889889984e-06
9112.0,5.674267872121538e-06
9113.0,5.675231926017027e-06
9114.0,5.676173294339164e-06
9115.0,5.677108682498478e-06
9116.0,5.677997744985972e-06
9117.0,5.678852580760067e-06
9118.0,5.679727362225583e-06
9119.0,5.680606926978952e-06
9120.0,5.681447007633935e-06
9121.0,5.682243334931215e-06
9122.0,5.6830990634430155e-06
9123.0,5.683943248373509e-06
9124.0,5.6848303304244904e-06
9125.0,5.685735503108003e-06
9126.0,5.686641490260701e-06
9127.0,5.687521778846887e-06
9128.0,5.688476357391735e-06
9129.0,5.689465338218421e-06
9130.0,5.690458112805462e-06
9131.0,5.691447503951916e-06
9132.0,5.692439124276052e-06
9133.0,5.693453382482491e-06
9134.0,5.694480295987914e-06
9135.0,5.695520679764215e-06
9136.0,5.696549044745705e-06
9137.0,5.697559187213661e-06
9138.0,5.6985934260067056e-06
9139.0,5.699578851992384e-06
9140.0,5.700579385733993e-06
9141.0,5.701630102001787e-06
9142.0,5.702728449008413e-06
9143.0,5.703843981294096e-06
9144.0,5.704916340003898e-06
9145.0,5.705921970540563e-06
9146.0,5.706896656688715e-06
9147.0,5.7079129456207835e-06
9148.0,5.708912657209514e-06
9149.0,5.709892175360649e-06
9150.0,5.710848008415785e-06
9151.0,5.711721892328693e-06
9152.0,5.712528891265516e-06
9153.0,5.713385093168742e-06
9154.0,5.714233471251382e-06
9155.0,5.715036002418397e-06
9156.0,5.7158150676688715e-06
9157.0,5.716620401174817e-06
9158.0,5.717434901319817e-06
9159.0,5.718157544811234e-06
9160.0,5.71888670031566e-06
9161.0,5.719602638356211e-06
9162.0,5.720339833422412e-06
9163.0,5.72103303215494e-06
9164.0,5.72165358574516e-06
9165.0,5.72227130961368e-06
9166.0,5.722935684065665e-06
9167.0,5.7235848836783015e-06
9168.0,5.724193278642687e-06
9169.0,5.7247870279529945e-06
9170.0,5.72541758799668e-06
9171.0,5.725986692594878e-06
9172.0,5.726560620047046e-06
9173.0,5.7271128530981005e-06
9174.0,5.727626740942495e-06
9175.0,5.7281057606456974e-06
9176.0,5.728582538951801e-06
9177.0,5.729069391672962e-06
9178.0,5.729518732924541e-06
9179.0,5.729956004919983e-06
9180.0,5.730425835024213e-06
9181.0,5.730896318513281e-06
9182.0,5.731309614970379e-06
9183.0,5.731727075091901e-06
9184.0,5.732119481095299e-06
9185.0,5.732537702544095e-06
9186.0,5.732896933492878e-06
9187.0,5.7332835480220735e-06
9188.0,5.733758444485865e-06
9189.0,5.734288959324158e-06
9190.0,5.734838022071955e-06
9191.0,5.735321450235128e-06
9192.0,5.7358083066002495e-06
9193.0,5.736275296362075e-06
9194.0,5.7367148515423495e-06
9195.0,5.737068521124582e-06
9196.0,5.7373588864618266e-06
9197.0,5.737704307811998e-06
9198.0,5.738035387999778e-06
9199.0,5.738363754541113e-06
9200.0,5.738654507680967e-06
9201.0,5.738961784848514e-06
9202.0,5.7392599512409e-06
9203.0,5.739539045121184e-06
9204.0,5.739789678967152e-06
9205.0,5.740040067948616e-06
9206.0,5.740320594488631e-06
9207.0,5.740543605867064e-06
9208.0,5.740746478586379e-06
9209.0,5.740998033567033e-06
9210.0,5.74123146517638e-06
9211.0,5.741460746859082e-06
9212.0,5.741717607219117e-06
9213.0,5.741998028827089e-06
9214.0,5.742248380565722e-06
9215.0,5.742441194793835e-06
9216.0,5.742669196708284e-06
9217.0,5.74289983525018e-06
9218.0,5.743144918131601e-06
9219.0,5.743357494334904e-06
9220.0,5.7435590961310845e-06
9221.0,5.743775423810355e-06
9222.0,5.7440323011190765e-06
9223.0,5.744217811816765e-06
9224.0,5.744401129267172e-06
9225.0,5.7445314222664415e-06
9226.0,5.744602844772891e-06
9227.0,5.744709356678193e-06
9228.0,5.744771322557539e-06
9229.0,5.74479130120756e-06
9230.0,5.7448204899376025e-06
9231.0,5.7448551525559295e-06
9232.0,5.7448909884108065e-06
9233.0,5.744969191200185e-06
9234.0,5.7450671502085445e-06
9235.0,5.745122649189362e-06
9236.0,5.745138653957916e-06
9237.0,5.745180913613844e-06
9238.0,5.745139244816434e-06
9239.0,5.7450698207516296e-06
9240.0,5.744970687771761e-06
9241.0,5.744832270949253e-06
9242.0,5.744719173328018e-06
9243.0,5.7445734686257015e-06
9244.0,5.7443722431021604e-06
9245.0,5.744165547631926e-06
9246.0,5.743944019819454e-06
9247.0,5.7437477225453315e-06
9248.0,5.743552853776196e-06
9249.0,5.743415557338404e-06
9250.0,5.7432927929589224e-06
9251.0,5.743168320042757e-06
9252.0,5.74310744750786e-06
9253.0,5.743030637049203e-06
9254.0,5.743044779058074e-06
9255.0,5.743013400953376e-06
9256.0,5.742980047502769e-06
9257.0,5.742941804191731e-06
9258.0,5.742952029918825e-06
9259.0,5.743031394966445e-06
9260.0,5.7430687403400175e-06
9261.0,5.743094459243795e-06
9262.0,5.743042647458718e-06
9263.0,5.74294980931881e-06
9264.0,5.742871958072488e-06
9265.0,5.7427763114348045e-06
9266.0,5.742671654872088e-06
9267.0,5.742505074263122e-06
9268.0,5.742290833428193e-06
9269.0,5.7421036938049864e-06
9270.0,5.741979182018005e-06
9271.0,5.741886172555172e-06
9272.0,5.741803488574304e-06
9273.0,5.741697773413623e-06
9274.0,5.74162113479133e-06
9275.0,5.741555973369909e-06
9276.0,5.7414788608620085e-06
9277.0,5.741390691677047e-06
9278.0,5.741353419250728e-06
9279.0,5.74130216180823e-06
9280.0,5.741305802796502e-06
9281.0,5.741316897197382e-06
9282.0,5.7413220880945095e-06
9283.0,5.741309031460568e-06
9284.0,5.741273763539103e-06
9285.0,5.741237094064814e-06
9286.0,5.7411933231323106e-06
9287.0,5.741166314359097e-06
9288.0,5.741183620077483e-06
9289.0,5.741195522840586e-06
9290.0,5.74115855592932e-06
9291.0,5.741124430363599e-06
9292.0,5.7410817365498885e-06
9293.0,5.74105037157276e-06
9294.0,5.741017975604952e-06
9295.0,5.740995412622559e-06
9296.0,5.741047310606965e-06
9297.0,5.741147252513831e-06
9298.0,5.741255273079374e-06
9299.0,5.741368694517566e-06
9300.0,5.74149600619474e-06
9301.0,5.741628321666757e-06
9302.0,5.741718296009827e-06
9303.0,5.741828747623649e-06
9304.0,5.741902748611784e-06
9305.0,5.742037861550129e-06
9306.0,5.742157477886835e-06
9307.0,5.7423083189665535e-06
9308.0,5.742455071786957e-06
9309.0,5.742557054627186e-06
9310.0,5.742657439455494e-06
9311.0,5.742764112646179e-06
9312.0,5.742840032193059e-06
9313.0,5.74297802704447e-06
9314.0,5.743166734593771e-06
9315.0,5.743378798069308e-06
9316.0,5.7435880775313635e-06
9317.0,5.74381986716921e-06
9318.0,5.744062652951443e-06
9319.0,5.744229079477666e-06
9320.0,5.744423219670966e-06
9321.0,5.744635132368008e-06
9322.0,5.744855101785011e-06
9323.0,5.74509985602758e-06
9324.0,5.745334684447259e-06
9325.0,5.745537823673569e-06
9326.0,5.745739793689288e-06
9327.0,5.745955295918879e-06
9328.0,5.746244901997449e-06
9329.0,5.746490115363653e-06
9330.0,5.7466614933973876e-06
9331.0,5.7468592679282335e-06
9332.0,5.747060384530008e-06
9333.0,5.7473127102374485e-06
9334.0,5.747631328608687e-06
9335.0,5.74796073678121e-06
9336.0,5.748345962138872e-06
9337.0,5.748769265049889e-06
9338.0,5.7491556919510395e-06
9339.0,5.7495657639047265e-06
9340.0,5.749927100056511e-06
9341.0,5.750276257848861e-06
9342.0,5.7506761518288466e-06
9343.0,5.750995007776591e-06
9344.0,5.751308161827422e-06
9345.0,5.751567252243308e-06
9346.0,5.751813112090523e-06
9347.0,5.752059757618035e-06
9348.0,5.752299159262372e-06
9349.0,5.75256943920695e-06
9350.0,5.7528227587713065e-06
9351.0,5.753124771337835e-06
9352.0,5.7534950647887596e-06
9353.0,5.753883530809443e-06
9354.0,5.754222575940126e-06
9355.0,5.754542680394229e-06
9356.0,5.754843313507845e-06
9357.0,5.7550854845564325e-06
9358.0,5.75528433903268e-06
9359.0,5.7555229980498445e-06
9360.0,5.755758039385926e-06
9361.0,5.755958032083525e-06
9362.0,5.756048364091503e-06
9363.0,5.7560870144033236e-06
9364.0,5.756182121493364e-06
9365.0,5.756244685171243e-06
9366.0,5.756320828163618e-06
9367.0,5.756409804011698e-06
9368.0,5.756479992140299e-06
9369.0,5.7565569602618245e-06
9370.0,5.756611831080093e-06
9371.0,5.756644905709023e-06
9372.0,5.756688129947667e-06
9373.0,5.756722477390683e-06
9374.0,5.756739613721914e-06
9375.0,5.756772643931995e-06
9376.0,5.7567995592725535e-06
9377.0,5.756841650738169e-06
9378.0,5.756905169032992e-06
9379.0,5.756950293920586e-06
9380.0,5.757038607128782e-06
9381.0,5.7572090630148104e-06
9382.0,5.757472557835612e-06
9383.0,5.757773341900424e-06
9384.0,5.758125624362859e-06
9385.0,5.758509190445607e-06
9386.0,5.758863836813945e-06
9387.0,5.7591455552141696e-06
9388.0,5.759408174388258e-06
9389.0,5.759711383008499e-06
9390.0,5.7600831514034965e-06
9391.0,5.760475957200799e-06
9392.0,5.760895163995561e-06
9393.0,5.761354112016864e-06
9394.0,5.761773758257556e-06
9395.0,5.7622366440540475e-06
9396.0,5.762688444866035e-06
9397.0,5.763179435323169e-06
9398.0,5.763711606115361e-06
9399.0,5.764261619522488e-06
9400.0,5.764839486260215e-06
9401.0,5.765391478315948e-06
9402.0,5.765923115359161e-06
9403.0,5.7664537051166e-06
9404.0,5.766966490873731e-06
9405.0,5.767477237758151e-06
9406.0,5.767978163667473e-06
9407.0,5.768452666311843e-06
9408.0,5.7689156552404825e-06
9409.0,5.76936179606614e-06
9410.0,5.769819732038581e-06
9411.0,5.770296472557195e-06
9412.0,5.77069387169764e-06
9413.0,5.771095860730753e-06
9414.0,5.771510424964648e-06
9415.0,5.77191451847418e-06
9416.0,5.77234370833265e-06
9417.0,5.772700747343153e-06
9418.0,5.773039096728082e-06
9419.0,5.773275957512932e-06
9420.0,5.773483467999106e-06
9421.0,5.7737103154333045e-06
9422.0,5.7739362234755045e-06
9423.0,5.774142946152127e-06
9424.0,5.774374688967721e-06
9425.0,5.77458833786959e-06
